"HHID","prcid","pltid","a3aq40a","a3aq40b","a3aq40c","line","PID","female","cropID","a4aq8","a5aq8","yield","lnvalue","lnarea","year"
1043000809,2,1,2,3,NA,2,104300080902,1,810,0.5,15000,30000,9.61587214452889,0.405465108108164,2010
1043000809,2,1,2,3,NA,2,104300080902,1,640,0.5,0,0,0,0.405465108108164,2010
1043000809,1,1,2,3,NA,2,104300080902,1,810,2.5,20000,8000,9.90353755128617,1.25276296849537,2010
1043000809,1,1,2,3,NA,2,104300080902,1,210,2.5,0,0,0,1.25276296849537,2010
1043000809,1,1,2,3,NA,2,104300080902,1,130,2.5,0,0,0,1.25276296849537,2010
1043000809,1,1,2,3,NA,2,104300080902,1,741,2.5,0,0,0,1.25276296849537,2010
1043000810,1,1,1,2,4,1,104300081001,0,210,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,450,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,710,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,810,3,40000,13333.3333333333,10.5966597327836,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,742,3,15000,5000,9.61587214452889,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,760,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,130,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,620,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,741,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,630,3,0,0,0,1.38629436111989,2010
1043000810,1,1,1,2,4,1,104300081001,0,310,3,0,0,0,1.38629436111989,2010
1043000811,2,1,2,NA,NA,2,104300081102,1,210,0.5,0,0,0,0.405465108108164,2010
1043000811,2,1,2,NA,NA,2,104300081102,1,810,0.5,39000,78000,10.5713425658087,0.405465108108164,2010
1043000811,2,1,2,NA,NA,2,104300081102,1,741,0.5,0,0,0,0.405465108108164,2010
1043000811,1,1,2,NA,NA,2,104300081102,1,741,0.25,0,0,0,0.22314355131421,2010
1043000811,1,1,2,NA,NA,2,104300081102,1,310,0.25,0,0,0,0.22314355131421,2010
1043000811,1,1,2,NA,NA,2,104300081102,1,810,0.25,4500,18000,8.41205487329293,0.22314355131421,2010
1051000109,1,1,2,NA,NA,2,105100010902,1,130,1,0,0,0,0.693147180559945,2010
1051000110,2,1,2,4,5,2,105100011002,1,741,0.100000001490116,0,0,0,0.0953101811589757,2010
1051000110,2,1,2,4,5,2,105100011002,1,630,0.100000001490116,0,0,0,0.0953101811589757,2010
1051000110,2,2,2,4,5,2,105100011002,1,741,0.150000005960464,0,0,0,0.139761947558171,2010
1051000110,2,2,2,4,5,2,105100011002,1,620,0.150000005960464,0,0,0,0.139761947558171,2010
1051000110,1,1,2,4,5,2,105100011002,1,741,0.100000001490116,0,0,0,0.0953101811589757,2010
1053000402,2,1,1,4,5,1,105300040201,1,210,0.649999976158142,0,0,0,0.500775273462878,2010
1053000402,2,1,1,4,5,1,105300040201,1,741,0.649999976158142,0,0,0,0.500775273462878,2010
1053000402,1,1,1,4,5,1,105300040201,1,130,0.349999994039536,0,0,0,0.30010458803518,2010
1053000402,1,1,1,4,5,1,105300040201,1,741,0.349999994039536,0,0,0,0.30010458803518,2010
1053000402,1,1,1,4,5,1,105300040201,1,630,0.349999994039536,0,0,0,0.30010458803518,2010
1053000402,1,1,1,4,5,1,105300040201,1,810,0.349999994039536,16000,45714.2864927953,9.68040649926887,0.30010458803518,2010
1053000403,1,1,1,3,4,1,105300040301,0,210,3,0,0,0,1.38629436111989,2010
1053000403,1,1,1,3,4,1,105300040301,0,741,3,0,0,0,1.38629436111989,2010
1053000403,1,1,1,3,4,1,105300040301,0,810,3,0,0,0,1.38629436111989,2010
1053000403,1,1,1,3,4,1,105300040301,0,760,3,0,0,0,1.38629436111989,2010
1053000403,1,1,1,3,4,1,105300040301,0,130,3,0,0,0,1.38629436111989,2010
1053000403,1,1,1,3,4,1,105300040301,0,630,3,0,0,0,1.38629436111989,2010
1053000404,2,3,1,2,NA,1,105300040401,1,741,0.129999995231628,0,0,0,0.122217628504451,2010
1053000404,1,1,1,2,NA,1,105300040401,1,741,0.5,0,0,0,0.405465108108164,2010
1053000404,1,1,1,2,NA,1,105300040401,1,810,0.5,10000,20000,9.21044036697652,0.405465108108164,2010
1053000404,2,1,1,2,NA,1,105300040401,1,810,0.25,48000,192000,10.7789771230064,0.22314355131421,2010
1053000404,2,2,1,2,NA,1,105300040401,1,630,0.5,0,0,0,0.405465108108164,2010
1053000404,2,2,1,2,NA,1,105300040401,1,210,0.5,0,0,0,0.405465108108164,2010
1053000404,2,2,1,2,NA,1,105300040401,1,310,0.5,0,0,0,0.405465108108164,2010
1053000404,2,4,1,2,NA,1,105300040401,1,620,0.129999995231628,0,0,0,0.122217628504451,2010
105300040605,2,2,2,3,4,2,10530004060502,1,310,0.170000001788139,0,0,0,0.157003750337989,2010
105300040605,2,2,2,3,4,2,10530004060502,1,210,0.170000001788139,0,0,0,0.157003750337989,2010
105300040605,2,2,2,3,4,2,10530004060502,1,630,0.170000001788139,0,0,0,0.157003750337989,2010
105300040605,2,1,2,3,4,2,10530004060502,1,741,0.180000007152557,0,0,0,0.165514444539062,2010
105300040605,1,1,2,3,4,2,10530004060502,1,741,0.189999997615814,0,0,0,0.17395330511992,2010
105300040605,1,2,2,3,4,2,10530004060502,1,210,0.189999997615814,0,0,0,0.17395330511992,2010
105300040607,1,1,1,2,NA,1,10530004060701,0,750,2.5,0,0,0,1.25276296849537,2010
105300040607,1,1,1,2,NA,1,10530004060701,0,810,2.5,420000,168000,12.9480123712091,1.25276296849537,2010
105300040607,1,1,1,2,NA,1,10530004060701,0,450,2.5,0,0,0,1.25276296849537,2010
105300040607,1,1,1,2,NA,1,10530004060701,0,741,2.5,0,0,0,1.25276296849537,2010
105300040607,1,1,1,2,NA,1,10530004060701,0,760,2.5,0,0,0,1.25276296849537,2010
1053000407,1,1,2,3,4,2,105300040702,1,210,2,0,0,0,1.09861228866811,2010
1053000407,1,1,2,3,4,2,105300040702,1,810,4,0,0,0,1.6094379124341,2010
1053000407,1,1,2,3,4,2,105300040702,1,741,7,0,0,0,2.07944154167984,2010
1053000407,1,1,2,3,4,2,105300040702,1,310,2,0,0,0,1.09861228866811,2010
1053000408,2,1,1,2,NA,1,105300040801,0,810,0.5,43200,86400,10.6736189221124,0.405465108108164,2010
1053000408,3,2,1,2,NA,1,105300040801,0,130,0.5,0,0,0,0.405465108108164,2010
1053000408,3,2,1,2,NA,1,105300040801,0,210,0.5,0,0,0,0.405465108108164,2010
1053000408,3,2,1,2,NA,1,105300040801,0,810,0.5,14400,28800,9.57505292759738,0.405465108108164,2010
1053000408,3,2,1,2,NA,1,105300040801,0,630,0.5,0,0,0,0.405465108108164,2010
1053000408,3,1,1,2,NA,1,105300040801,0,742,0.5,15000,30000,9.61587214452889,0.405465108108164,2010
1053000408,4,1,1,2,NA,1,105300040801,0,741,0.5,0,0,0,0.405465108108164,2010
1053000408,1,1,1,2,NA,1,105300040801,0,810,0.25,28800,115200,10.2681653877435,0.22314355131421,2010
1053000408,1,1,1,2,NA,1,105300040801,0,744,0.25,6000,24000,8.69968140098951,0.22314355131421,2010
1053000409,1,1,3,4,5,3,105300040903,1,210,10,0,0,0,2.39789527279837,2010
1053000409,1,1,3,4,5,3,105300040903,1,741,10,0,0,0,2.39789527279837,2010
1053000409,1,1,3,4,5,3,105300040903,1,620,10,0,0,0,2.39789527279837,2010
1053000409,1,1,3,4,5,3,105300040903,1,810,10,18000,1800,9.7981825908907,2.39789527279837,2010
1053000410,1,1,1,2,4,1,105300041001,0,741,2,0,0,0,1.09861228866811,2010
1053000410,1,3,1,2,3,1,105300041001,0,741,0.5,0,0,0,0.405465108108164,2010
1053000410,1,4,1,2,4,1,105300041001,0,630,0.5,0,0,0,0.405465108108164,2010
1053000410,1,2,1,2,3,1,105300041001,0,630,4,0,0,0,1.6094379124341,2010
1053000410,1,2,1,2,3,1,105300041001,0,130,4,0,0,0,1.6094379124341,2010
1053000410,1,2,1,2,3,1,105300041001,0,810,4,2500000,625000,14.7318016898383,1.6094379124341,2010
1053000410,1,2,1,2,3,1,105300041001,0,741,4,0,0,0,1.6094379124341,2010
1053000801,1,1,1,2,NA,1,105300080101,0,810,3,440000,146666.666666667,12.9945322786191,1.38629436111989,2010
1053000801,1,1,1,2,NA,1,105300080101,0,210,3,24000,8000,10.0858507751287,1.38629436111989,2010
1053000801,1,1,1,2,NA,1,105300080101,0,130,3,0,0,0,1.38629436111989,2010
1053000801,1,2,1,2,NA,1,105300080101,0,741,1,0,0,0,0.693147180559945,2010
1053000802,1,3,2,5,NA,2,105300080202,1,744,0.5,200000,400000,12.2060776455177,0.405465108108164,2010
1053000802,2,2,2,5,9,2,105300080202,1,620,0.5,0,0,0,0.405465108108164,2010
1053000802,1,2,2,5,9,2,105300080202,1,310,0.5,80000,160000,11.2897944135779,0.405465108108164,2010
1053000802,1,1,2,5,9,2,105300080202,1,210,1,90000,90000,11.4075760603618,0.693147180559945,2010
1053000802,1,5,1,NA,NA,1,105300080201,0,810,1,180000,180000,12.1007176854125,0.693147180559945,2010
1053000802,1,4,2,5,9,2,105300080202,1,741,1.20000004768372,0,0,0,0.788457382038688,2010
1053000802,2,1,2,5,9,2,105300080202,1,130,1,0,0,0,0.693147180559945,2010
105300080208,22,1,1,NA,NA,1,1053000802080,0,130,0.75,0,0,0,0.559615787935423,2010
105300080208,22,1,1,NA,NA,1,1053000802080,0,210,0.75,0,0,0,0.559615787935423,2010
105300080208,21,1,1,NA,NA,1,1053000802080,0,620,0.5,0,0,0,0.405465108108164,2010
105300080208,21,1,1,NA,NA,1,1053000802080,0,630,0.5,0,0,0,0.405465108108164,2010
1053000804,1,4,1,2,3,1,105300080401,1,310,0.100000001490116,0,0,0,0.0953101811589757,2010
1053000804,1,3,1,2,3,1,105300080401,1,630,0.200000002980232,0,0,0,0.182321559277481,2010
1053000804,1,1,1,2,3,1,105300080401,1,810,0.5,30000,60000,10.3089859934221,0.405465108108164,2010
1053000804,1,1,1,2,3,1,105300080401,1,741,0.5,0,0,0,0.405465108108164,2010
1053000804,1,2,1,2,3,1,105300080401,1,210,0.200000002980232,0,0,0,0.182321559277481,2010
1053000805,21,2,1,2,NA,1,105300080501,0,620,0.25,0,0,0,0.22314355131421,2010
1053000805,1,1,1,2,NA,1,105300080501,0,741,0.5,0,0,0,0.405465108108164,2010
1053000805,1,1,1,2,NA,1,105300080501,0,744,0.5,1800,3600,7.49609734517596,0.405465108108164,2010
1053000805,21,3,1,2,NA,1,105300080501,0,130,0.5,0,0,0,0.405465108108164,2010
1053000805,21,3,1,2,NA,1,105300080501,0,630,0.5,0,0,0,0.405465108108164,2010
1053000805,2,1,1,2,NA,1,105300080501,0,810,0.5,18000,36000,9.7981825908907,0.405465108108164,2010
1053000805,21,1,1,2,NA,1,105300080501,0,310,0.25,0,0,0,0.22314355131421,2010
1053000806,1,1,2,4,5,2,105300080602,1,620,2,0,0,0,1.09861228866811,2010
1053000806,1,1,2,4,5,2,105300080602,1,130,2,0,0,0,1.09861228866811,2010
1053000806,1,1,2,4,5,2,105300080602,1,210,2,0,0,0,1.09861228866811,2010
1053000806,1,1,2,4,5,2,105300080602,1,741,2,0,0,0,1.09861228866811,2010
1053000806,1,1,2,4,5,2,105300080602,1,630,2,0,0,0,1.09861228866811,2010
1053000807,1,1,3,4,5,3,105300080703,1,741,2,0,0,0,1.09861228866811,2010
1053000808,1,1,2,3,4,2,105300080802,1,210,9,0,0,0,2.30258509299405,2010
1053000808,1,1,2,3,4,2,105300080802,1,810,9,60000,6666.66666666667,11.002116507732,2.30258509299405,2010
1053000808,1,1,2,3,4,2,105300080802,1,130,9,0,0,0,2.30258509299405,2010
1053000808,1,1,2,3,4,2,105300080802,1,310,9,0,0,0,2.30258509299405,2010
1053000808,1,1,2,3,4,2,105300080802,1,630,9,0,0,0,2.30258509299405,2010
1053000808,1,1,2,3,4,2,105300080802,1,741,9,336000,37333.3333333333,12.7248694151314,2.30258509299405,2010
1053000809,1,1,2,4,5,2,105300080902,1,130,2.75,0,0,0,1.32175583998232,2010
1053000809,1,1,2,4,5,2,105300080902,1,630,2.75,0,0,0,1.32175583998232,2010
1053000809,1,1,2,4,5,2,105300080902,1,210,2.75,0,0,0,1.32175583998232,2010
1053000809,1,1,2,4,5,2,105300080902,1,741,2.75,480000,174545.454545455,13.0815434662152,1.32175583998232,2010
1053000809,1,1,2,4,5,2,105300080902,1,742,2.75,86800,31563.6363636364,11.3713734213194,1.32175583998232,2010
1053000809,1,1,2,4,5,2,105300080902,1,810,2.75,464000,168727.272727273,13.0476419863785,1.32175583998232,2010
1053000809,1,2,2,4,5,2,105300080902,1,620,0.25,0,0,0,0.22314355131421,2010
1053001202,1,1,1,NA,NA,1,105300120201,0,741,0.5,0,0,0,0.405465108108164,2010
1053001203,1,1,2,NA,NA,2,105300120302,0,630,9,0,0,0,2.30258509299405,2010
1053001203,1,1,2,NA,NA,2,105300120302,0,130,9,13500,1500,9.51051903575725,2.30258509299405,2010
1053001203,1,1,2,NA,NA,2,105300120302,0,210,9,4000,444.444444444444,8.29429960885724,2.30258509299405,2010
1053001203,1,1,2,NA,NA,2,105300120302,0,741,9,75000,8333.33333333333,11.2252567257629,2.30258509299405,2010
1053001204,1,1,1,2,NA,1,105300120401,0,620,2,0,0,0,1.09861228866811,2010
1053001204,1,1,1,2,NA,1,105300120401,0,640,2,0,0,0,1.09861228866811,2010
1053001204,1,1,1,2,NA,1,105300120401,0,210,2,20000,10000,9.90353755128617,1.09861228866811,2010
1053001204,1,1,1,2,NA,1,105300120401,0,130,2,30000,15000,10.3089859934221,1.09861228866811,2010
1053001204,1,1,1,2,NA,1,105300120401,0,630,2,0,0,0,1.09861228866811,2010
1053001204,1,1,1,2,NA,1,105300120401,0,741,2,0,0,0,1.09861228866811,2010
1053001204,1,1,1,2,NA,1,105300120401,0,760,2,0,0,0,1.09861228866811,2010
1053001205,1,1,2,NA,NA,2,105300120502,1,810,0.5,24000,48000,10.0858507751287,0.405465108108164,2010
1053001205,1,1,2,NA,NA,2,105300120502,1,741,0.5,0,0,0,0.405465108108164,2010
1053001206,1,1,2,NA,NA,2,105300120602,1,741,2.84999990463257,0,0,0,1.34807312352893,2010
1053001206,1,1,2,NA,NA,2,105300120602,1,130,2.84999990463257,0,0,0,1.34807312352893,2010
1053001206,1,1,2,NA,NA,2,105300120602,1,210,2.84999990463257,0,0,0,1.34807312352893,2010
1053001207,1,1,1,NA,NA,1,105300120701,0,810,0.5,0,0,0,0.405465108108164,2010
1053001207,1,1,1,NA,NA,1,105300120701,0,720,0.5,1500,3000,7.31388683163346,0.405465108108164,2010
1053001207,1,1,1,NA,NA,1,105300120701,0,741,0.5,18000,36000,9.7981825908907,0.405465108108164,2010
1053001207,1,1,1,NA,NA,1,105300120701,0,640,0.5,0,0,0,0.405465108108164,2010
1053001208,2,2,2,1,6,2,105300120802,1,620,0.25,0,0,0,0.22314355131421,2010
1053001208,2,1,2,7,5,2,105300120802,1,630,0.75,0,0,0,0.559615787935423,2010
1053001208,2,1,2,7,5,2,105300120802,1,130,0.75,0,0,0,0.559615787935423,2010
1053001208,2,1,2,7,5,2,105300120802,1,210,0.75,0,0,0,0.559615787935423,2010
1053001208,1,1,2,1,4,2,105300120802,1,741,0.449999988079071,0,0,0,0.371563548211153,2010
1053001209,3,1,1,2,3,1,105300120901,1,741,0.25,75000,300000,11.2252567257629,0.22314355131421,2010
1053001209,3,1,1,2,3,1,105300120901,1,720,0.25,0,0,0,0.22314355131421,2010
1053001209,3,1,1,2,3,1,105300120901,1,742,0.25,0,0,0,0.22314355131421,2010
1053001209,2,2,1,2,3,1,105300120901,1,210,0.25,0,0,0,0.22314355131421,2010
1053001209,2,2,1,2,3,1,105300120901,1,741,0.25,200000,800000,12.2060776455177,0.22314355131421,2010
1053001209,1,1,1,2,3,1,105300120901,1,750,0.25,0,0,0,0.22314355131421,2010
1053001209,1,1,1,2,3,1,105300120901,1,760,0.25,0,0,0,0.22314355131421,2010
1053001209,1,1,1,2,3,1,105300120901,1,810,0.25,0,0,0,0.22314355131421,2010
1053001209,1,1,1,2,3,1,105300120901,1,741,0.25,0,0,0,0.22314355131421,2010
1053001209,2,1,1,2,3,1,105300120901,1,310,0.25,120000,480000,11.6952553550628,0.22314355131421,2010
1053001209,2,1,1,2,3,1,105300120901,1,130,0.25,0,0,0,0.22314355131421,2010
1053001209,2,1,1,2,3,1,105300120901,1,630,0.25,25000,100000,10.1266711030504,0.22314355131421,2010
1053001210,1,1,1,NA,NA,1,105300121001,1,130,0.230000004172325,0,0,0,0.20701417277646,2010
1053001210,1,1,1,NA,NA,1,105300121001,1,741,0.230000004172325,0,0,0,0.20701417277646,2010
1053001210,1,1,1,NA,NA,1,105300121001,1,630,0.230000004172325,0,0,0,0.20701417277646,2010
1053001210,1,1,1,NA,NA,1,105300121001,1,210,0.230000004172325,0,0,0,0.20701417277646,2010
1053001503,1,3,2,1,4,2,105300150302,1,310,0.25,0,0,0,0.22314355131421,2010
1053001503,1,2,2,1,3,2,105300150302,1,620,0.25,0,0,0,0.22314355131421,2010
1053001503,1,1,2,1,3,2,105300150302,1,640,0.5,0,0,0,0.405465108108164,2010
1053001503,1,1,2,1,3,2,105300150302,1,630,0.5,0,0,0,0.405465108108164,2010
1053001503,1,1,2,1,3,2,105300150302,1,741,0.5,96000,192000,11.4721138870624,0.405465108108164,2010
1053001503,1,1,2,1,3,2,105300150302,1,210,0.5,0,0,0,0.405465108108164,2010
1053001505,1,2,2,1,6,2,105300150502,1,760,0.5,0,0,0,0.405465108108164,2010
1053001505,1,2,2,1,6,2,105300150502,1,810,0.5,16000,32000,9.68040649926887,0.405465108108164,2010
1053001505,2,1,1,2,6,1,105300150501,0,744,1,0,0,0,0.693147180559945,2010
1053001505,2,1,1,2,6,1,105300150501,0,741,1,270000,270000,12.5061809416774,0.693147180559945,2010
1053001505,3,1,1,2,6,1,105300150501,0,741,0.5,0,0,0,0.405465108108164,2010
1053001505,1,1,1,2,6,1,105300150501,0,741,0.5,360000,720000,12.7938620882062,0.405465108108164,2010
1053001505,1,1,1,2,6,1,105300150501,0,640,0.5,0,0,0,0.405465108108164,2010
1053001505,4,1,1,NA,NA,1,105300150501,0,960,0.25,0,0,0,0.22314355131421,2010
1053001505,3,2,1,2,6,1,105300150501,0,630,0.5,0,0,0,0.405465108108164,2010
1053001505,1,3,2,1,6,2,105300150502,1,720,0.200000002980232,0,0,0,0.182321559277481,2010
1053001505,1,3,2,1,6,2,105300150502,1,750,0.200000002980232,0,0,0,0.182321559277481,2010
1053001507,21,1,2,3,4,2,105300150702,1,130,0.200000002980232,0,0,0,0.182321559277481,2010
1053001507,21,1,2,3,4,2,105300150702,1,210,0.200000002980232,20000,99999.998509884,9.90353755128617,0.182321559277481,2010
1053001507,22,1,2,3,4,2,105300150702,1,210,0.25,0,0,0,0.22314355131421,2010
1053001507,22,1,2,3,4,2,105300150702,1,130,0.25,0,0,0,0.22314355131421,2010
1053001507,1,2,2,3,4,2,105300150702,1,150,0.5,0,0,0,0.405465108108164,2010
1053001507,1,1,1,2,3,1,105300150701,0,742,2,0,0,0,1.09861228866811,2010
1053001507,1,1,1,2,3,1,105300150701,0,741,2,30,15,3.43398720448515,1.09861228866811,2010
1053001507,1,1,1,2,3,1,105300150701,0,210,2,0,0,0,1.09861228866811,2010
1053001508,1,1,1,2,3,1,105300150801,0,741,0.800000011920929,1440000,1799999.97317791,14.1801543659964,0.587786671524857,2010
1053001508,1,2,1,2,3,1,105300150801,0,960,0.200000002980232,0,0,0,0.182321559277481,2010
1053001508,2,1,1,2,3,1,105300150801,0,620,0.400000005960464,0,0,0,0.336472240878687,2010
1053001508,2,2,1,2,3,1,105300150801,0,630,0.400000005960464,0,0,0,0.336472240878687,2010
1053001509,2,1,1,2,7,1,105300150901,0,741,0.25,495000,1980000,13.1123150617508,0.22314355131421,2010
1053001509,3,1,1,2,3,1,105300150901,0,741,0.25,231000,924000,12.3501773184989,0.22314355131421,2010
1053001509,3,1,1,2,3,1,105300150901,0,630,0.25,0,0,0,0.22314355131421,2010
1053001509,1,1,1,2,3,1,105300150901,0,741,0.75,3355000,4473333.33333333,15.0259626264505,0.559615787935423,2010
1053001509,3,3,1,2,7,1,105300150901,0,620,0.119999997317791,0,0,0,0.113328682912174,2010
1053001509,3,2,1,2,7,1,105300150901,0,210,0.129999995231628,70000,538461.558212192,11.1562648066437,0.122217628504451,2010
1053001510,2,2,1,2,15,1,105300151001,0,810,1,0,0,0,0.693147180559945,2010
1053001510,1,1,1,2,15,1,105300151001,0,741,4,1740000,435000,14.3693962459032,1.6094379124341,2010
1053001510,2,1,1,2,15,1,105300151001,0,130,1,0,0,0,0.693147180559945,2010
1053001510,2,1,1,2,15,1,105300151001,0,210,1,0,0,0,0.693147180559945,2010
1053001512,2,1,1,2,NA,1,105300151201,0,810,0.25,3000,12000,8.00670084544037,0.22314355131421,2010
1053001512,2,1,1,2,NA,1,105300151201,0,741,0.25,30000,120000,10.3089859934221,0.22314355131421,2010
1053001512,2,2,1,2,NA,1,105300151201,0,130,0.25,0,0,0,0.22314355131421,2010
1053001512,2,2,1,2,NA,1,105300151201,0,210,0.25,4000,16000,8.29429960885724,0.22314355131421,2010
1053001512,1,1,1,2,3,1,105300151201,0,741,1,615000,615000,13.3293791728036,0.693147180559945,2010
1053001513,1,1,1,2,NA,1,105300151301,1,620,0.200000002980232,0,0,0,0.182321559277481,2010
1053001513,1,1,1,2,NA,1,105300151301,1,640,0.200000002980232,0,0,0,0.182321559277481,2010
1053001513,1,1,1,2,NA,1,105300151301,1,741,0.200000002980232,0,0,0,0.182321559277481,2010
105300151301,2,2,NA,3,4,3,10530015130103,0,930,0.5,0,0,0,0.405465108108164,2010
105300151301,3,2,NA,3,4,3,10530015130103,0,930,0.400000005960464,0,0,0,0.336472240878687,2010
105300151301,2,1,2,3,4,2,10530015130102,1,440,1,0,0,0,0.693147180559945,2010
105300151301,4,1,2,3,4,2,10530015130102,1,210,0.25,16000,64000,9.68040649926887,0.22314355131421,2010
105300151301,4,1,2,3,4,2,10530015130102,1,741,0.25,0,0,0,0.22314355131421,2010
105300151301,1,1,2,3,4,2,10530015130102,1,741,2,400000,200000,12.899222326087,1.09861228866811,2010
105300151301,3,1,2,3,4,2,10530015130102,1,210,0.600000023841858,8000,13333.3328035143,8.98732181285012,0.470003644146897,2010
105300151303,1,1,1,2,NA,1,10530015130301,0,640,0.600000023841858,0,0,0,0.470003644146897,2010
105300151303,1,1,1,2,NA,1,10530015130301,0,741,0.600000023841858,0,0,0,0.470003644146897,2010
105300151303,1,2,1,2,NA,1,10530015130301,0,130,0.400000005960464,0,0,0,0.336472240878687,2010
105300151303,1,2,1,2,NA,1,10530015130301,0,210,0.400000005960464,0,0,0,0.336472240878687,2010
1053001902,21,1,1,7,NA,1,105300190201,1,130,1,6400,6400,8.764209507142,0.693147180559945,2010
1053001902,21,1,1,7,NA,1,105300190201,1,210,1,0,0,0,0.693147180559945,2010
1053001902,2,1,1,7,NA,1,105300190201,1,741,0.5,27000,54000,10.2036291813376,0.405465108108164,2010
1053001902,1,1,1,7,NA,1,105300190201,1,130,0.25,0,0,0,0.22314355131421,2010
1053001902,1,1,1,7,NA,1,105300190201,1,210,0.25,6000,24000,8.69968140098951,0.22314355131421,2010
1053001903,2,1,2,3,1,2,105300190302,1,810,0.5,24000,48000,10.0858507751287,0.405465108108164,2010
1053001903,2,1,2,3,1,2,105300190302,1,741,0.5,0,0,0,0.405465108108164,2010
1053001903,2,2,2,3,1,2,105300190302,1,210,1.5,60000,40000,11.002116507732,0.916290731874155,2010
1053001903,2,2,2,3,1,2,105300190302,1,130,1.5,0,0,0,0.916290731874155,2010
1053001903,2,2,2,3,1,2,105300190302,1,630,1.5,0,0,0,0.916290731874155,2010
1053001903,1,1,2,3,1,2,105300190302,1,640,1,0,0,0,0.693147180559945,2010
1053001903,1,1,2,3,1,2,105300190302,1,741,1,0,0,0,0.693147180559945,2010
1053001904,1,1,2,3,4,2,105300190402,0,640,3.5,0,0,0,1.50407739677627,2010
1053001904,1,1,2,3,4,2,105300190402,0,130,3.5,0,0,0,1.50407739677627,2010
